liczba_izb,nr_kondygnacji,calkowita_powierzchnia,wsp_x,wsp_y,adres_miejscowosc,adres_ulica,adres_numer,bud_id,dzialka_id,dzialka_mpzp,dzialka_sposob_uzytkowania,n_udzial_str,is_market_transaction,data_dokumentu,powierzchnia_final,osiedle,ma_pomieszczenia_przynalezne,rok,rok_miesiac_float,cena_za_m2,odl_do_centrum,metry_na_izbe,wibor_3m,srednie_wynagrodzenie,is_pierwotny,is_uzytkowanie_wieczyste,sprzedajacy_firma,sprzedajacy_jst,sprzedajacy_osoba,is_wielorodzinny,osiedle_cat
3.0,2.0,51.33,5807998.594,6427765.509,Poznań,ul. Kazimierza Wielkiego,5,,,,,1/1,True,2011-01-05,51.33,Stare Miasto,0,2011,2011.0,11486.52908527906,0.7561701661449534,17.11,3.95,3311.0,0,0,1,0,0,0,26
3.0,4.0,40.9,5807463.48,6425285.019,Poznań,ul. Antoniego Małeckiego,22,,,,,1/1,True,2011-02-14,39.3,Łazarz,1,2011,2011.0833333333333,8265.914354472894,2.2778216318982314,13.1,4.0,3311.0,0,0,1,0,0,0,38
3.0,4.0,81.86,5809240.612,6425000.632,Poznań,ul. Augustyna Szamarzewskiego,27,,,,,1/1,True,2011-01-11,81.86,Jeżyce,0,2011,2011.0,7639.104394108973,2.369408864049023,27.286666666666665,3.95,3311.0,0,0,1,0,0,0,8
3.0,2.0,41.2,5808713.732,6423606.902,Poznań,ul. Międzychodzka,7A,,,,,1/1,True,2011-03-02,41.2,Grunwald Północ,0,2011,2011.1666666666667,12497.280050905187,3.669931524970513,13.733333333333334,4.13,3311.0,0,0,1,0,0,0,4
3.0,1.0,58.0,5808354.45,6424782.394,Poznań,ul. Ułańska,21,,,,,1/1,True,2011-01-10,58.0,Łazarz,0,2011,2011.0,10613.647804790293,2.5013517285651607,19.333333333333332,3.95,3311.0,0,0,1,0,0,0,38
2.0,2.0,47.07,5809420.251,6427948.655,Poznań,ul. Szyperska,13A,,,,,1/1,True,2011-01-05,47.07,Stare Miasto,0,2011,2011.0,14147.936901808129,1.082673259894552,23.535,3.95,3311.0,0,0,1,0,0,0,26
3.0,2.0,57.4,5807375.202,6426601.967,Poznań,ul. Wierzbięcice,36,,,,,1/1,True,2011-01-11,55.12,Wilda,1,2011,2011.0,6482.864251521466,1.373831738315637,18.37333333333333,3.95,3311.0,0,0,1,0,0,0,33
2.0,2.0,60.3,5809373.753,6425375.0,Poznań,ul. Jana Henryka Dąbrowskiego,54,,,,,1/1,True,2011-01-04,48.9,Jeżyce,1,2011,2011.0,9134.342473002636,2.060919641594683,24.45,3.95,3311.0,0,0,1,0,0,0,8
3.0,4.0,53.8,5806420.052,6424676.754,Poznań,ul. Jakuba Krauthofera,18b,,,,,1/1,True,2011-01-17,53.8,Górczyn,0,2011,2011.0,10113.837865595991,3.373899494683296,17.933333333333334,3.95,3311.0,0,0,1,0,0,0,5
5.0,1.0,137.8,5809204.467,6424923.745,Poznań,ul. Augustyna Szamarzewskiego,36,,,,,1/1,True,2011-02-23,133.5,Jeżyce,1,2011,2011.0833333333333,6022.508048492075,2.4336574445032384,26.7,4.0,3311.0,0,0,1,0,0,0,8
3.0,1.0,76.8,5813264.975,6423713.016,Poznań,ul. Owidiusza,32,,,,,1/1,True,2011-02-25,61.9,,1,2011,2011.0833333333333,6953.58360619208,5.890067762363517,20.633333333333333,4.0,3311.0,0,0,1,0,0,0,-1
4.0,4.0,66.63,5803610.595,6425425.607,Poznań,os. Dębina,5,,,,,1/1,True,2011-01-17,63.85,Zielony Dębiec,1,2011,2011.0,5850.869213005519,5.295862134759961,15.9625,3.95,3311.0,0,0,1,0,0,0,36
1.0,3.0,31.67,5809122.059,6425023.994,Poznań,ul. Maksymiliana Jackowskiego,25,,,,,1/1,True,2011-02-17,25.6,Jeżyce,1,2011,2011.0833333333333,8692.287007015137,2.31608767356162,25.6,4.0,3311.0,0,0,1,0,0,0,8
3.0,2.0,35.699999999999996,5810536.973,6425802.585,Poznań,ul. Nad Wierzbakiem,33,,,,,1/1,True,2011-01-18,33.9,Sołacz,1,2011,2011.0,8145.217374960678,2.4538271614874643,11.299999999999999,3.95,3311.0,0,0,1,0,0,0,25
1.0,4.0,24.5,5809667.295,6425394.081,Poznań,ul. Kościelna,21C,,,,,1/1,True,2011-02-18,24.5,Jeżyce,0,2011,2011.0833333333333,11469.209205025665,2.1751649338949575,24.5,4.0,3311.0,0,0,1,0,0,0,8
3.0,1.0,38.5,5807291.971,6424830.052,Poznań,ul. Franciszka Morawskiego,1,,,,,1/1,True,2011-02-15,38.5,Łazarz,0,2011,2011.0833333333333,10230.679256716272,2.75963171238233,12.833333333333334,4.0,3311.0,0,0,1,0,0,0,38
3.0,2.0,46.8,5813045.065,6426234.562,Poznań,os. Bolesława Chrobrego,39,,,,,1/1,True,2011-02-04,46.8,Piątkowo,0,2011,2011.0833333333333,7808.904666605402,4.590955340759557,15.6,4.0,3311.0,0,0,1,0,0,0,21
4.0,4.0,78.97,5808458.814,6424757.102,Poznań,ul. Grunwaldzka,33b,,,,,1/1,True,2011-02-18,74.52,Łazarz,1,2011,2011.0833333333333,9328.769847556083,2.5196511499708083,18.63,4.0,3311.0,0,0,1,0,0,0,38
2.0,0.0,40.0,5807311.634,6425406.694,Poznań,ul. Marcelego Mottego,8,,,,,1/1,True,2011-03-02,24.0,Łazarz,1,2011,2011.1666666666667,8798.032591042085,2.2537393357355717,12.0,4.13,3311.0,0,0,1,0,0,0,38
1.0,1.0,35.2,5807835.574,6425019.579,Poznań,ul. Stanisława Wyspiańskiego,14,,,,,1/1,True,2011-03-01,35.2,Łazarz,0,2011,2011.1666666666667,6229.376222678399,2.372216690115132,35.2,4.13,3311.0,0,0,1,0,0,0,38
2.0,1.0,45.1,5807536.37,6426398.298,Poznań,ul. Przemysłowa,46A,,,,,1/1,True,2011-01-08,45.1,Wilda,0,2011,2011.0,12695.097342694191,1.357374214300968,22.55,3.95,3311.0,0,0,1,0,0,0,33
2.0,3.0,46.29,5811124.034,6428917.89,Poznań,ul. Serbska,16A,,,,,1/1,True,2011-02-11,46.29,Stare Winogrady,0,2011,2011.0833333333333,11719.59872539232,3.034438597859498,23.145,4.0,3311.0,0,0,1,0,0,0,27
4.0,1.0,62.7,5814746.698,6425524.656,Poznań,os. Jana III Sobieskiego,4,,,,,1/1,True,2011-02-16,62.7,Piątkowo Północ,0,2011,2011.0833333333333,6476.28457198534,6.416448036816494,15.675,4.0,3311.0,0,0,1,0,0,0,22
3.0,2.0,46.0,5813770.45,6428340.063,Poznań,ul. Naramowicka,217d,,,,,1/1,True,2011-01-18,46.0,Naramowice,0,2011,2011.0,10063.30149209496,5.30527125802924,15.333333333333334,3.95,3311.0,0,0,1,0,0,0,15
4.0,2.0,47.8,5812902.116,6428280.581,Poznań,ul. Naramowicka,149a,,,,,1/1,True,2011-02-11,47.8,Naramowice,0,2011,2011.0833333333333,7815.439314861975,4.444212240958893,11.95,4.0,3311.0,0,0,1,0,0,0,15
4.0,2.0,58.900000000000006,5809724.478,6424258.178,Poznań,ul. Wawrzyńca Engeströma,18,,,,,1/1,True,2011-02-08,54.2,Ogrody,1,2011,2011.0833333333333,8091.2931010435295,3.22817973334089,13.55,4.0,3311.0,0,0,1,0,0,0,19
4.0,10.0,53.9,5809071.246,6430457.341,Poznań,ul. Krańcowa,52,,,,,1/1,True,2011-03-04,53.9,Warszawskie-Pomet-Maltańskie,0,2011,2011.1666666666667,7533.637155166621,3.22189483681026,13.475,4.13,3311.0,0,0,1,0,0,0,32
3.0,1.0,41.809999999999995,5806296.069,6424459.732,Poznań,ul. Górki,8,,,,,1/1,True,2011-02-21,39.33,Górczyn,1,2011,2011.0833333333333,12719.798336165992,3.62035895829018,13.11,4.0,3311.0,0,0,1,0,0,0,5
3.0,5.0,54.199999999999996,5809646.044,6425899.177,Poznań,ul. Jeżycka,36,,,,,1/1,True,2011-01-20,51.3,Jeżyce,1,2011,2011.0,4274.347817510325,1.743901665448948,17.099999999999998,3.95,3311.0,0,0,1,0,0,0,8
3.0,16.0,48.4,5806580.102,6428192.833,Poznań,os. Piastowskie,115,,,,,1/1,True,2011-02-03,48.4,Rataje,0,2011,2011.0833333333333,6040.6072462336,2.194781460669089,16.133333333333333,4.0,3311.0,0,0,1,0,0,0,24
3.0,0.0,32.81,5804773.577,6425436.896,Poznań,ul. Jaworowa,34,,,,,1/1,True,2011-02-01,32.81,Zielony Dębiec,0,2011,2011.0833333333333,8663.338307358628,4.220646590722173,10.936666666666667,4.0,3311.0,0,0,1,0,0,0,36
3.0,5.0,45.7,5807694.416,6429402.843,Poznań,ul. Katowicka,35,,,,,1/1,True,2011-02-25,45.7,Rataje,0,2011,2011.0833333333333,12439.56804658366,2.30301704131884,15.233333333333334,4.0,3311.0,0,0,1,0,0,0,24
3.0,2.0,43.9,5807389.518,6428220.252,Poznań,os. Piastowskie,14,,,,,1/1,True,2011-03-02,43.9,Rataje,0,2011,2011.1666666666667,8509.749413448802,1.5154531450890265,14.633333333333333,4.13,3311.0,0,0,1,0,0,0,24
3.0,1.0,47.3,5798294.197,6429425.192,Poznań,ul. Głuszyna,198a,,,,,1/1,True,2011-01-28,43.0,Głuszyna,1,2011,2011.0,5779.315863024425,10.501819548218808,14.333333333333334,3.95,3311.0,0,0,1,0,0,0,6
3.0,3.0,43.7,5807265.293,6428243.154,Poznań,os. Piastowskie,29,,,,,1/1,True,2011-03-15,43.7,Rataje,0,2011,2011.1666666666667,8362.854425563679,1.6278869313580955,14.566666666666668,4.13,3311.0,0,0,1,0,0,0,24
4.0,3.0,84.8,5808454.703,6425121.356,Poznań,ul. Jana Matejki,67,,,,,1/1,True,2011-02-14,84.8,Łazarz,0,2011,2011.0833333333333,5497.174209642407,2.1560596991475798,21.2,4.0,3311.0,0,0,1,0,0,0,38
3.0,3.0,55.7,5807435.144,6425330.696,Poznań,ul. Józefa Łukaszewicza,8,,,,,1/1,True,2011-01-04,55.7,Łazarz,0,2011,2011.0,6036.269287708476,2.2522311196454474,18.566666666666666,3.95,3311.0,0,0,1,0,0,0,38
3.0,3.0,52.0,5811213.911,6428964.595,Poznań,ul. Serbska,10D,,,,,1/1,True,2011-02-16,52.0,Stare Winogrady,0,2011,2011.0833333333333,9152.03626926153,3.135300998206704,17.333333333333332,4.0,3311.0,0,0,1,0,0,0,27
6.0,3.0,94.55,5811148.73,6427598.284,Poznań,os. Na Murawie,3C,,,,,1/1,True,2011-02-10,92.95,Stare Winogrady,1,2011,2011.0833333333333,9960.449029292484,2.595686191641726,15.491666666666667,4.0,3311.0,0,0,1,0,0,0,27
5.0,1.0,171.70000000000002,5814206.905,6428184.548,Poznań,ul. Błażeja,12B,,,,,1/1,True,2011-01-17,144.8,Naramowice,1,2011,2011.0,9534.629454805488,5.706631226794991,28.96,3.95,3311.0,0,0,1,0,0,0,15
3.0,11.0,48.8,5805163.735,6429444.975,Poznań,os. Orła Białego,44,,,,,1/1,True,2011-03-09,48.8,Żegrze,0,2011,2011.1666666666667,4992.578393403453,4.042034493685904,16.266666666666666,4.13,3311.0,0,0,1,0,0,0,40
4.0,15.0,77.8,5806580.102,6428192.833,Poznań,os. Piastowskie,115,,,,,1/1,True,2011-02-08,77.8,Rataje,0,2011,2011.0833333333333,5532.478473307066,2.194781460669089,19.45,4.0,3311.0,0,0,1,0,0,0,24
3.0,0.0,72.9,5806332.56,6427844.519,Poznań,os. Piastowskie,120,,,,,1/1,True,2011-02-14,67.7,Rataje,1,2011,2011.0833333333333,4798.381597205092,2.312253140868232,22.566666666666666,4.0,3311.0,0,0,1,0,0,0,24
4.0,0.0,67.2,5806332.56,6427844.519,Poznań,os. Piastowskie,120,,,,,1/1,True,2011-03-02,67.2,Rataje,0,2011,2011.1666666666667,4954.935937262712,2.312253140868232,16.8,4.13,3311.0,0,0,1,0,0,0,24
5.0,2.0,72.37,5805516.787,6425663.046,Poznań,ul. Wspólna,27,,,,,1/1,True,2011-03-15,65.8,Wilda,1,2011,2011.1666666666667,6492.071745926776,3.4551841818435096,13.16,4.13,3311.0,0,0,1,0,0,0,33
4.0,2.0,64.84,5805516.787,6425663.046,Poznań,ul. Wspólna,27,,,,,1/1,True,2011-02-11,59.62,Wilda,1,2011,2011.0833333333333,7628.155112094912,3.4551841818435096,14.905,4.0,3311.0,0,0,1,0,0,0,33
3.0,0.0,49.5,5815094.366,6426649.929,Poznań,os. Stefana Batorego,80E,,,,,1/1,True,2011-02-17,49.5,Piątkowo,0,2011,2011.0833333333333,10172.084301064975,6.550812814674864,16.5,4.0,3311.0,0,0,1,0,0,0,21
4.0,0.0,66.0,5809622.111,6425736.916,Poznań,ul. Mylna,23,,,,,1/1,True,2011-01-14,66.0,Jeżyce,0,2011,2011.0,9474.804328814553,1.86090240835334,16.5,3.95,3311.0,0,0,1,0,0,0,8
3.0,2.0,42.9,5809622.111,6425736.916,Poznań,ul. Mylna,23,,,,,1/1,True,2011-02-04,42.9,Jeżyce,0,2011,2011.0833333333333,9806.091193458418,1.86090240835334,14.299999999999999,4.0,3311.0,0,0,1,0,0,0,8
4.0,1.0,61.3,5809646.954,6424652.519,Poznań,ul. Jana Henryka Dąbrowskiego,118,,,,,1/1,True,2011-03-11,61.3,Jeżyce,0,2011,2011.1666666666667,10142.964615437553,2.832938332645459,15.325,4.13,3311.0,0,0,1,0,0,0,8
3.0,3.0,49.2,5815094.366,6426649.929,Poznań,os. Stefana Batorego,80E,,,,,1/1,True,2011-03-07,49.2,Piątkowo,0,2011,2011.1666666666667,9903.976650328801,6.550812814674864,16.400000000000002,4.13,3311.0,0,0,1,0,0,0,21
3.0,8.0,49.4,5806972.683,6428977.393,Poznań,os. Oświecenia,27,,,,,1/1,True,2011-03-03,49.4,Rataje,0,2011,2011.1666666666667,7562.307677133652,2.337352174300255,16.466666666666665,4.13,3311.0,0,0,1,0,0,0,24
3.0,3.0,49.4,5806872.228,6429211.353,Poznań,os. Oświecenia,62,,,,,1/1,True,2011-02-15,49.4,Rataje,0,2011,2011.0833333333333,7101.993296786386,2.5781036407112388,16.466666666666665,4.0,3311.0,0,0,1,0,0,0,24
5.0,2.0,194.3,5808200.713,6427369.668,Poznań,ul. Mikołaja Kopernika,6,,,,,1/1,True,2011-02-17,107.1,Stare Miasto,1,2011,2011.0833333333333,4974.367058585312,0.3846959830960079,21.419999999999998,4.0,3311.0,0,0,1,0,0,0,26
3.0,6.0,48.8,5813409.938,6426671.933,Poznań,os. Bolesława Śmiałego,36,,,,,1/1,True,2011-02-17,48.8,Piątkowo,0,2011,2011.0833333333333,7821.70614966541,4.873923960785262,16.266666666666666,4.0,3311.0,0,0,1,0,0,0,21
3.0,6.0,51.3,5805452.728,6426222.541,Poznań,ul. Saperska,44B,,,,,1/1,True,2011-01-31,51.3,Wilda,0,2011,2011.0,12601.410602734142,3.2930580141117414,17.099999999999998,3.95,3311.0,0,0,1,0,0,0,33
4.0,1.0,63.1,5813460.059,6426007.501,Poznań,os. Bolesława Chrobrego,47,,,,,1/1,True,2011-02-28,63.1,Piątkowo,0,2011,2011.0833333333333,6950.048907710924,5.048188463158572,15.775,4.0,3311.0,0,0,1,0,0,0,21
4.0,3.0,62.2,5814422.469,6425333.593,Poznań,ul. Herbowa,3,,,,,1/1,True,2011-02-25,55.7,Piątkowo,1,2011,2011.0833333333333,9914.645206864163,6.162614048258016,13.925,4.0,3311.0,0,0,1,0,0,0,21
3.0,0.0,79.8,5810518.234,6426015.51,Poznań,ul. Urbanowska,3a,,,,,1/1,True,2011-02-15,79.8,Sołacz,0,2011,2011.0833333333333,14858.447175154939,2.3166136045053465,26.599999999999998,4.0,3311.0,0,0,1,0,0,0,25
2.0,1.0,53.5,5806115.009,6424267.849,Poznań,ul. Daleka,7d,,,,,1/1,True,2011-03-02,53.5,Górczyn,0,2011,2011.1666666666667,8956.15682883939,3.883468959428016,26.75,4.13,3311.0,0,0,1,0,0,0,5
4.0,7.0,64.8,5805397.549,6429709.572,Poznań,os. Orła Białego,66,,,,,1/1,True,2011-03-11,64.8,Żegrze,0,2011,2011.1666666666667,6391.733078962198,4.002133826724499,16.2,4.13,3311.0,0,0,1,0,0,0,40
3.0,6.0,48.8,5805168.16,6429344.805,Poznań,os. Orła Białego,43,,,,,1/1,True,2011-03-02,48.8,Żegrze,0,2011,2011.1666666666667,8320.963989005755,3.9853503973938116,16.266666666666666,4.13,3311.0,0,0,1,0,0,0,40
4.0,4.0,57.87,5810674.332,6426201.725,Poznań,ul. gen. Stanisława Maczka,5,,,,,1/1,True,2011-02-21,51.98,Winiary,1,2011,2011.0833333333333,8499.357260828534,2.3588488802396776,12.995,4.0,3311.0,0,0,1,0,0,0,34
3.0,4.0,51.0,5807721.27,6425290.3,Poznań,ul. Głogowska,48,,,,,1/1,True,2011-01-20,45.1,Łazarz,1,2011,2011.0,8103.253622996292,2.1591000561852214,15.033333333333333,3.95,3311.0,0,0,1,0,0,0,38
1.0,1.0,31.9,5805560.965,6426176.567,Poznań,ul. Saperska,42D,,,,,1/1,True,2011-03-08,31.9,Wilda,0,2011,2011.1666666666667,11201.739107958094,3.2061218129913933,31.9,4.13,3311.0,0,0,1,0,0,0,33
2.0,1.0,54.7,5813867.772,6428329.078,Poznań,ul. Bolka,15,,,,,1/1,True,2011-02-11,54.7,Naramowice,0,2011,2011.0833333333333,8314.2707090146,5.398486759922493,27.35,4.0,3311.0,0,0,1,0,0,0,15
3.0,4.0,47.5,5808804.776,6423545.067,Poznań,ul. Brzask,16a,,,,,1/1,True,2011-03-02,42.5,Grunwald Północ,1,2011,2011.1666666666667,8025.716607937034,3.7362545508596168,14.166666666666666,4.13,3311.0,0,0,1,0,0,0,4
4.0,1.0,77.1,5809380.45,6431275.875,Poznań,ul. Pilska,13a,,,,,1/1,True,2011-02-16,77.1,Warszawskie-Pomet-Maltańskie,0,2011,2011.0833333333333,8637.398054061072,4.082304547977284,19.275,4.0,3311.0,0,0,1,0,0,0,32
3.0,6.0,72.2,5809545.735,6426045.209,Poznań,ul. Poznańska,62,,,,,1/1,True,2011-01-13,72.2,Jeżyce,0,2011,2011.0,15072.70019858904,1.5670996483306807,24.066666666666666,3.95,3311.0,0,0,1,0,0,0,8
3.0,2.0,56.5,5809757.182,6424201.661,Poznań,ul. Szamotulska,81,,,,,1/1,True,2011-03-02,50.7,Ogrody,1,2011,2011.1666666666667,8009.1329913901545,3.292659638737546,16.900000000000002,4.13,3311.0,0,0,1,0,0,0,19
3.0,3.0,54.9,5807838.833,6428220.27,Poznań,ul. św. Rocha,19j,,,,,1/1,True,2011-02-10,53.8,Rataje,1,2011,2011.0833333333333,10868.601885416589,1.1977808399993979,17.933333333333334,4.0,3311.0,0,0,1,0,0,0,24
3.0,5.0,75.8,5809545.735,6426045.209,Poznań,ul. Poznańska,62,,,,,1/1,True,2011-03-08,75.8,Jeżyce,0,2011,2011.1666666666667,11999.752184250623,1.5670996483306807,25.266666666666666,4.13,3311.0,0,0,1,0,0,0,8
3.0,3.0,50.0,5814005.934,6426708.762,Poznań,os. Bolesława Śmiałego,7,,,,,1/1,True,2011-02-15,50.0,Piątkowo,0,2011,2011.0833333333333,8770.961721531186,5.461914029956135,16.666666666666668,4.0,3311.0,0,0,1,0,0,0,21
2.0,7.0,46.8,5806332.56,6427844.519,Poznań,os. Piastowskie,120,,,,,1/1,True,2011-01-21,46.8,Rataje,0,2011,2011.0,13188.372325822456,2.312253140868232,23.4,3.95,3311.0,0,0,1,0,0,0,24
2.0,5.0,60.0,5808713.732,6423606.902,Poznań,ul. Międzychodzka,7A,,,,,1/1,True,2011-03-21,44.4,Grunwald Północ,1,2011,2011.1666666666667,12547.713840862518,3.669931524970513,22.2,4.13,3311.0,0,0,1,0,0,0,4
4.0,11.0,65.06,5806706.327,6422784.675,Poznań,ul. Jugosłowiańska,54c,,,,,1/1,True,2011-02-16,62.7,Grunwald Południe,1,2011,2011.0833333333333,7245.667179137199,4.8622202934757,15.675,4.0,3311.0,0,0,1,0,0,0,3
2.0,2.0,46.3,5807090.918,6426315.505,Poznań,ul. Stefana Czarnieckiego,15,,,,,1/1,True,2011-01-11,38.5,Wilda,1,2011,2011.0,7298.587675925422,1.7653994851090449,19.25,3.95,3311.0,0,0,1,0,0,0,33
4.0,4.0,68.7,5798410.609,6429401.701,Poznań,ul. Głuszyna,219,,,,,1/1,True,2011-02-28,62.9,Głuszyna,1,2011,2011.0833333333333,5939.236872025475,10.383064135949356,15.725,4.0,3311.0,0,0,1,0,0,0,6
5.0,9.0,65.22,5806483.459,6422424.732,Poznań,ul. Jawornicka,13a,,,,,1/1,True,2011-01-21,63.5,Grunwald Południe,1,2011,2011.0,6266.799713546634,5.280580327069486,12.7,3.95,3311.0,0,0,1,0,0,0,3
5.0,1.0,116.4,5808930.225,6426716.738,Poznań,ul. Seweryna Mielżyńskiego,18,,,,,1/1,True,2011-02-18,116.4,Stare Miasto,0,2011,2011.0833333333333,7744.501329148862,0.6618591100045708,23.28,4.0,3311.0,0,0,1,0,0,0,26
4.0,0.0,90.69999999999999,5813058.598,6423501.972,Poznań,ul. Wergiliusza,2d,,,,,1/1,True,2011-02-25,76.1,,1,2011,2011.0833333333333,8964.335238825859,5.86060220131715,19.025,4.0,3311.0,0,0,1,0,0,0,-1
3.0,2.0,56.699999999999996,5811178.338,6428643.828,Poznań,ul. Wilczak,12c,,,,,1/1,True,2011-02-03,51.9,Stare Winogrady,1,2011,2011.0833333333333,7823.950725693273,2.9431149358509163,17.3,4.0,3311.0,0,0,1,0,0,0,27
2.0,4.0,34.440000000000005,5806926.344,6426359.036,Poznań,ul. Józefa Wybickiego,4a,,,,,1/1,True,2011-03-10,32.84,Wilda,1,2011,2011.1666666666667,7666.232839566324,1.8841700662148608,16.42,4.13,3311.0,0,0,1,0,0,0,33
3.0,0.0,50.68,5813355.265,6428627.754,Poznań,ul. Rubież,12I,,,,,1/1,True,2011-03-07,50.68,Naramowice,0,2011,2011.1666666666667,10095.490010970518,4.969793733723892,16.893333333333334,4.13,3311.0,0,0,1,0,0,0,15
4.0,0.0,84.1,5809191.627,6424877.747,Poznań,ul. Polna,27,,,,,1/1,True,2011-02-07,84.1,Jeżyce,0,2011,2011.0833333333333,8497.871047416485,2.4748717398937474,21.025,4.0,3311.0,0,0,1,0,0,0,8
3.0,7.0,48.8,5807082.332,6430755.175,Poznań,os. Rusa,12,,,,,1/1,True,2011-03-02,48.8,Chartowo,0,2011,2011.1666666666667,6923.042038852788,3.786914018279237,16.266666666666666,4.13,3311.0,0,0,1,0,0,0,1
3.0,1.0,45.5,5806770.897,6430726.78,Poznań,os. Rusa,3,,,,,1/1,True,2011-02-14,45.5,Chartowo,0,2011,2011.0833333333333,7318.059230418776,3.8948101196299825,15.166666666666666,4.0,3311.0,0,0,1,0,0,0,1
3.0,5.0,50.2,5809807.283,6427248.807,Poznań,ul. gen. Tadeusza Kutrzeby,16C,,,,,1/1,True,2011-03-03,50.2,Stare Miasto,0,2011,2011.1666666666667,13362.871443826103,1.2341816434327966,16.733333333333334,4.13,3311.0,0,0,1,0,0,0,26
3.0,3.0,51.4,5807169.311,6431089.638,Poznań,ul. Lwa,25A,,,,,1/1,True,2011-02-18,51.4,Chartowo,0,2011,2011.0833333333333,10112.075770608084,4.0656268333656875,17.133333333333333,4.0,3311.0,0,0,1,0,0,0,1
3.0,3.0,37.69,5806029.749,6428664.21,Poznań,os. Bohaterów II Wojny Światowej,36,,,,,1/1,True,2011-03-07,37.69,Rataje,0,2011,2011.1666666666667,8188.058169918956,2.898661245967739,12.563333333333333,4.13,3311.0,0,0,1,0,0,0,24
5.0,3.0,137.72,5809503.924,6425018.164,Poznań,ul. Jana Henryka Dąbrowskiego,82,,,,,1/1,True,2011-02-21,132.22,Jeżyce,1,2011,2011.0833333333333,6142.23328790623,2.440370972466742,26.444,4.0,3311.0,0,0,1,0,0,0,8
4.0,3.0,47.2,5806094.858,6428511.524,Poznań,os. Bohaterów II Wojny Światowej,17,,,,,1/1,True,2011-02-24,47.2,Rataje,0,2011,2011.0833333333333,7398.60628581766,2.770212821594629,11.8,4.0,3311.0,0,0,1,0,0,0,24
4.0,2.0,91.38,5807898.031,6422829.432,Poznań,ul. Podkomorska,17,,,,,1/1,True,2011-02-18,91.38,Grunwald Południe,0,2011,2011.0833333333333,11553.555602156384,4.495728198810414,22.845,4.0,3311.0,0,0,1,0,0,0,3
3.0,4.0,48.42,5810515.793,6422722.568,Poznań,os. Lotnictwa Polskiego,16,,,,,1/1,True,2011-02-09,44.14,Wola,1,2011,2011.0833333333333,10487.355429006982,4.948729214861668,14.713333333333333,4.0,3311.0,0,0,1,0,0,0,35
2.0,5.0,45.6,5807776.999,6424856.971,Poznań,ul. Bolesława Limanowskiego,24a,,,,,1/1,True,2011-01-27,45.6,Łazarz,0,2011,2011.0,9973.478240857425,2.5449829377546123,22.8,3.95,3311.0,0,0,1,0,0,0,38
3.0,0.0,43.7,5807134.752,6428247.685,Poznań,os. Piastowskie,48,,,,,1/1,True,2011-01-25,43.7,Rataje,0,2011,2011.0,9106.219263391562,1.7370583258530798,14.566666666666668,3.95,3311.0,0,0,1,0,0,0,24
4.0,3.0,88.8,5808911.499,6427677.408,Poznań,ul. Wielka,11,,,,,1/1,True,2011-03-15,84.5,Stare Miasto,1,2011,2011.1666666666667,8233.324642085148,0.5262656488012347,21.125,4.13,3311.0,0,0,1,0,0,0,26
5.0,1.0,125.97,5807760.935,6422765.372,Poznań,ul. Podkomorska,3,,,,,1/1,True,2011-01-20,125.97,Grunwald Południe,0,2011,2011.0,8381.074151981029,4.581386066040482,25.194,3.95,3311.0,0,0,1,0,0,0,3
1.0,3.0,31.17,5809825.808,6425457.398,Poznań,ul. św. Wawrzyńca,3B,,,,,1/1,True,2011-01-31,31.17,Jeżyce,0,2011,2011.0,10421.893940673233,2.2066270281704914,31.17,3.95,3311.0,0,0,1,0,0,0,8
5.0,2.0,110.1,5807583.793,6429634.841,Poznań,ul. Katowicka,67B,,,,,1/1,True,2011-03-11,92.7,Rataje,1,2011,2011.1666666666667,13079.873197337152,2.5597103633389042,18.54,4.13,3311.0,0,0,1,0,0,0,24
4.0,0.0,62.4,5809618.48,6424582.697,Poznań,ul. Jana Henryka Dąbrowskiego,122,,,,,1/1,True,2011-01-28,59.3,Jeżyce,1,2011,2011.0,7669.318849630668,2.8872445860504032,14.825,3.95,3311.0,0,0,1,0,0,0,8
3.0,2.0,37.91,5807377.909,6428161.288,Poznań,os. Piastowskie,21,,,,,1/1,True,2011-01-21,37.91,Rataje,0,2011,2011.0,8568.99061278778,1.4886652037912032,12.636666666666665,3.95,3311.0,0,0,1,0,0,0,24
4.0,0.0,53.3,5806535.883,6428154.592,Poznań,os. Piastowskie,113,,,,,1/1,True,2011-01-10,53.3,Rataje,0,2011,2011.0,7618.443577176002,2.219572116129746,13.325,3.95,3311.0,0,0,1,0,0,0,24
5.0,4.0,74.3,5813537.815,6427040.742,Poznań,os. Bolesława Śmiałego,18,,,,,1/1,True,2011-03-08,74.3,Piątkowo,0,2011,2011.1666666666667,6995.4333056427395,4.969937273374174,14.86,4.13,3311.0,0,0,1,0,0,0,21
2.0,2.0,39.7,5809796.861,6425489.886,Poznań,ul. św. Wawrzyńca,3,,,,,1/1,True,2011-01-24,39.7,Jeżyce,0,2011,2011.0,11455.682815695178,2.163456020936175,19.85,3.95,3311.0,0,0,1,0,0,0,8
3.0,3.0,51.9,5811469.616,6428115.929,Poznań,ul. Naramowicka,35B,,,,,1/1,True,2011-02-02,46.5,Nowe Winogrady Południe,1,2011,2011.0833333333333,13273.458598892277,3.0161042849026356,15.5,4.0,3311.0,0,0,1,0,0,0,16
